Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
86	399.5303	355.29816	1523.1162	0.002429047	393.73685	389.38263	1440.0	19.0	19.689756	4.800436	37.099873	-6.678651	870000	-2.9802322e-08	185.07336	0.006321721	-5.5232124	0.12522061	0.10305749	0.2165	1.0	1020.4629299640656
87	579.4803	581.08984	1919.2887	0.0089285895	526.3158	353.5976	1180.0	165.0	20.994576	4.5518513	42.596157	-5.8896036	880000	5.9604645e-08	197.10144	0.011004761	-4.033594	0.09393317	0.13010782	0.25370002	1.0	1031.2714195251465
88	518.5614	503.722	1502.6462	0.0021011704	464.55554	382.19415	1440.0	41.0	21.100407	3.6898715	34.810345	-2.7270858	890000	0.0	210.00778	-0.0067265444	-9.453696	0.048162714	38.53707	0.15450001	17.0	1042.5083508491516
89	358.91736	490.213	1674.236	2.6491682e-17	370.5263	294.51678	1223.0	19.0	21.772707	4.154639	45.07279	0.78703785	900000	1.1920929e-07	255.98155	-0.006243419	-15.004222	0.079442725	0.07930196	0.20210001	4.0	1053.4515035152435
90	663.4775	780.8199	2646.267	0.011107093	603.9286	497.76538	1440.0	51.0	20.791206	3.3788416	39.8489	1.639662	910000	2.9802322e-08	232.37776	-0.0101834405	-19.879847	0.119885296	0.0764222	0.289	4.0	1064.2913510799408
91	659.33215	612.4759	2224.0154	0.021144748	526.3158	375.56287	1440.0	19.0	24.219772	7.4351807	106.472534	3.6169622	920000	0.0	256.85056	-0.014447264	-44.254543	0.21954101	-0.018598508	0.1381	79.0	1076.7968645095825
92	539.1823	641.43555	2421.069	4.0247718e-27	492.6842	405.58472	1440.0	11.0	23.536224	4.231196	38.279827	0.45382783	930000	5.9604645e-08	230.34314	-0.01304658	-8.317827	0.049978778	0.011025481	0.078999996	79.0	1089.2351942062378
93	608.1418	436.7132	1634.6989	0.023028055	550.5333	371.8424	1440.0	19.0	20.985712	3.985919	39.53119	2.3813338	940000	0.0	177.55156	-0.015773542	-5.1684113	0.08645247	0.024257658	0.0835	79.0	1101.818413734436
94	564.20105	561.784	1829.8708	0.024656788	615.46155	431.4615	1353.0	19.0	20.880253	4.6130605	55.1699	0.75616986	950000	-2.9802322e-08	175.58664	-0.008110171	-16.511683	0.08346218	5.6758184	0.0798	68.0	1114.1298389434814
95	546.2494	524.3623	1784.2035	0.0027018832	500.0	418.7658	1440.0	41.0	17.681152	3.6882546	33.326138	-6.1848106	960000	2.9802322e-08	198.78165	-0.011574421	-14.73995	0.08290626	0.046972286	0.1444	79.0	1126.8223991394043
96	544.15753	589.59595	1662.1135	0.0035668216	498.75	477.88733	1440.0	7.0	20.600107	4.482581	37.74489	-0.4356559	970000	5.9604645e-08	188.281	-0.0010185502	35.853107	0.058943592	17.931591	0.0324	8.0	1137.8798561096191
