Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
72	1498.9042	1224.9204	3711.5232	29.978727	645.5	517.8672	1440.0	10.0	46.458427	0.110838555	47.953503	42.281322	730000	-1.4901161e-08	185.10242	-0.0028093022	-0.13014221	0.9612072	0.0079384595	0.3134	79.0	930.7694847583771
73	882.8912	938.04626	3470.4797	1.7822629e-28	399.04166	379.016	1331.0	19.0	46.571247	0.5161612	46.598087	35.503418	740000	7.450581e-09	364.7456	-0.0017386787	-15.155109	0.86394674	0.005209963	0.1567	79.0	943.356826543808
74	914.99963	863.5363	3469.68	5.094664e-31	417.95	313.09558	1343.0	53.0	42.69508	0.39119846	42.71344	31.782455	750000	1.4901161e-08	294.0849	-0.0021874905	-1.3556767	0.8457053	0.006394624	0.0017	79.0	955.8367817401886
75	1409.7728	1027.9828	3693.2917	3.0014597e-30	588.2353	408.96707	1440.0	19.0	43.83122	0.5949396	43.85531	27.367521	760000	0.0	152.59297	-0.00097382814	-10.883163	0.9163139	0.001336559	1e-04	79.0	968.3684067726135
76	1777.8691	1135.9884	3696.2537	158.88487	766.7	433.74487	1440.0	53.0	47.08673	0.2912272	47.09713	35.978027	770000	-7.450581e-09	264.20087	-0.002251518	-5.0717316	0.87820584	0.006469512	0.0004	79.0	980.7673616409302
77	676.9869	583.68036	1978.782	5.300813e-35	328.03845	253.53069	866.0	51.0	44.84315	0.6326504	44.877125	31.355835	780000	-1.8626451e-08	467.861	-0.0013973787	-19.235367	0.7653494	0.0024370262	1e-04	79.0	993.2447075843811
78	917.1924	812.5273	3439.3123	3.0709995e-08	414.35	295.73642	1317.0	115.0	40.471844	0.37498578	40.490063	31.5314	790000	0.0	340.48322	-0.0015174262	-14.306162	0.74786377	0.0043705073	0.0011	79.0	1005.681859254837
79	1210.8201	1009.082	3805.591	4.2448045e-11	500.0	417.89197	1440.0	9.0	44.226925	0.56862706	44.252346	31.086468	800000	2.9802322e-08	176.92859	-0.0018340182	-9.202639	0.7141729	0.0037365253	0.116500005	79.0	1018.2202606201172
80	1152.7941	725.11346	3215.7837	5.9288963e-31	495.11765	281.78754	1227.0	38.0	47.18469	0.084151365	47.187553	44.53518	810000	1.4901161e-08	253.1785	-0.0023761485	-0.9091568	0.73383355	0.006021422	0.0012	79.0	1030.695012331009
81	841.1396	615.12006	2931.834	77.94372	355.04	234.90907	1135.0	85.0	46.295605	0.45707703	46.320114	36.658188	820000	0.0	236.5112	-0.00035158545	-0.53570366	0.81932116	0.0009666083	0.0016000001	79.0	1043.0843577384949
82	1143.0393	1120.3337	3763.5234	8.646066e-35	490.73334	433.63788	1440.0	37.0	45.657837	0.13572946	45.66374	41.610794	830000	-1.4901161e-08	216.08386	-0.0014116578	-0.6926327	0.8464018	0.004312598	0.0015	79.0	1055.5533521175385
83	1495.2756	1089.9664	3392.5535	3.6173833e-14	625.0	441.7434	1440.0	48.0	46.268436	0.5784419	46.29144	29.508385	840000	-1.4901161e-08	185.5083	-0.001844557	-0.8089943	0.76803696	0.0047077234	0.076	79.0	1067.9672968387604
84	1213.7518	1005.8744	3768.4788	149.88737	514.9286	344.40082	1440.0	51.0	47.119865	0.44037408	47.138443	35.980244	850000	-2.9802322e-08	229.78175	-0.0037567168	-3.2458744	0.83052045	0.005885372	0.00029999999	79.0	1080.5240569114685
85	1353.9828	1099.9796	3424.3054	415.19965	594.3571	491.50623	1440.0	144.0	45.35425	0.3240049	45.36798	36.634026	860000	7.450581e-09	202.52602	-0.0012679156	-0.68082047	0.7226109	0.0055359523	0.0014	79.0	1093.1504883766174
86	1475.4414	1212.5367	3597.213	0.0004277591	618.6	517.53827	1440.0	61.0	44.65028	0.08426065	47.13509	44.646847	870000	0.0	168.02481	-0.0027551576	-2.1722603	0.7863548	0.007511206	0.0098	79.0	1105.5427386760712
87	1350.8088	884.70685	3743.1118	134.89651	588.2353	339.55862	1440.0	45.0	46.063168	0.12101326	46.06768	41.261456	880000	-3.7252903e-08	213.27325	-0.0011097863	-1.0232086	0.85187584	0.00079213944	0.095699996	79.0	1118.1011366844177
88	758.46875	556.89465	1932.5037	3.297824e-07	332.58334	189.89008	732.0	52.0	45.114876	0.4801353	45.13747	32.371845	890000	-2.9802322e-08	249.90126	-0.00093224645	-0.5502262	0.79440844	0.0013533992	0.0021000002	79.0	1130.5048096179962
89	697.8191	813.4057	3182.362	0.0	324.36	367.6891	1440.0	19.0	44.36689	0.69974154	44.41343	28.110779	900000	0.0	304.0316	-0.0020047203	-8.983953	0.8153064	0.0050088177	0.0002	79.0	1142.8979802131653
90	854.57587	905.77924	3098.039	0.0	375.65384	350.87112	1218.0	19.0	43.28608	1.0374408	43.42658	32.160263	910000	2.9802322e-08	262.01685	-0.0026522577	4.544512	0.7134792	0.0023833618	0.0066	79.0	1155.405357837677
91	683.307	568.3736	2191.109	0.0	294.11765	219.08792	895.0	18.0	43.811523	0.41190332	43.834362	34.462265	920000	0.0	276.24475	-0.00084721297	-0.59054565	0.73558086	0.005086668	0.0015	79.0	1167.84481883049
92	946.0337	1029.1204	3682.247	1.14716194e-07	427.26315	388.94348	1440.0	51.0	44.509617	0.4246714	44.529995	35.3271	930000	2.9802322e-08	298.281	-0.0011802018	-1.3175278	0.8082121	0.0019670518	0.001	79.0	1180.3210401535034
93	1295.7075	956.59656	3634.1533	1.4642263e-22	551.0625	397.96426	1440.0	53.0	43.433945	0.36333963	43.44953	33.315556	940000	-2.9802322e-08	162.24448	-0.0017780056	-8.020676	0.81822884	0.007501091	0.1645	79.0	1192.7841455936432
94	1071.6764	891.6084	2879.29	96.60064	443.375	328.86316	1102.0	52.0	46.250774	0.11948626	46.25509	42.45347	950000	-1.4901161e-08	138.72617	-0.002329193	-0.16128731	0.9057057	0.012344522	0.0057	79.0	1205.2106988430023
95	1177.839	666.9449	2203.5388	5.3709713e-24	500.0	279.2182	940.0	70.0	46.568542	0.36507	46.585716	36.41253	960000	0.0	176.657	-0.001470834	-0.58346176	0.9768185	0.0072841756	0.0016000001	79.0	1217.6464779376984
96	915.3377	904.7472	3187.9875	4.523373e-08	393.25	333.79245	1261.0	93.0	45.824795	0.17467783	45.83299	41.822834	970000	1.4901161e-08	202.60504	-0.0018394105	-0.13424683	0.87871027	0.009773569	0.0012	79.0	1230.1711792945862
97	932.5765	658.8259	3024.807	1.05702285e-26	385.29166	274.54834	1214.0	19.0	45.847504	0.52886605	45.875446	35.273716	980000	5.2154064e-08	180.55588	-0.0015216991	-0.6549301	0.9478649	0.011358002	0.0011	79.0	1242.722347021103
