Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
60	658.09296	632.98676	2533.6223	1.9e-39	329.72415	278.32144	1120.0	19.0	39.2099	3.9518936	73.083595	17.43658	610000	-1.4901161e-08	171.4292	-0.028984308	-27.990011	0.6383101	0.033854403	0.0858	79.0	757.1733291149139
61	1631.8269	1038.2056	2920.4192	129.3162	780.4	485.7183	1440.0	112.0	40.460808	2.4525023	43.435844	20.340979	620000	0.0	72.67366	-0.0066339355	-7.7609053	0.6894731	0.07989906	0.0793	2.0	767.974928855896
62	612.3942	565.69006	1944.0336	3.9874484e-21	300.7857	256.15848	1013.0	19.0	42.02393	3.6218731	199.31949	30.677155	630000	-3.7252903e-09	265.86887	-0.0050104	-47.594128	0.44079334	0.0018229105	0.032300003	79.0	780.5729703903198
63	893.3653	634.67566	2166.6545	5.346858e-19	454.54544	371.3032	1440.0	53.0	38.182236	4.3912325	53.26515	-57.392986	640000	1.4901161e-08	197.90793	-0.0043627173	-11.543819	0.49599642	0.013607634	0.020100001	79.0	793.2263507843018
64	1284.2509	945.5858	3234.66	41.12372	633.1429	463.00848	1440.0	115.0	38.983006	3.6733732	45.88019	8.065461	650000	-1.4901161e-08	136.1718	-0.0075965943	-8.486439	0.5352295	0.049652714	0.1341	79.0	805.8879654407501
65	1080.6359	985.2338	3276.862	2.51029e-29	529.55554	463.36777	1440.0	19.0	40.15014	2.701166	44.304012	16.641848	660000	-7.450581e-09	163.00034	-0.0052568354	-7.787565	0.4401555	0.0011692054	0.0191	79.0	818.8240203857422
66	1020.19763	918.4685	3263.8716	2.2219302e-08	507.52942	447.71774	1440.0	19.0	39.04661	3.8932228	43.315823	7.7342567	670000	0.0	138.49712	-0.0043112673	-2.6536827	0.6058294	-0.0007002504	0.0029999998	79.0	831.5463056564331
67	831.2476	746.9316	3207.9956	21.760656	416.66666	371.3978	1440.0	70.0	38.633804	4.5781612	43.63049	2.2991576	680000	0.0	170.29474	-0.0073301606	-2.4620285	0.5805465	0.02869981	0.0341	79.0	844.1553614139557
68	682.04816	533.7753	2049.1929	8.343359e-19	331.0435	228.95615	871.0	18.0	38.56695	3.5864916	43.59159	10.679375	690000	2.2351742e-08	173.8469	-0.004356388	-4.8235073	0.43461296	0.0122886	0.0242	79.0	856.8736329078674
69	944.3902	600.87915	1984.897	6.2145675e-22	471.44446	295.41672	1048.0	24.0	38.75136	4.223797	44.567947	1.2522771	700000	0.0	200.76007	-0.0103226565	-13.713463	0.47855395	0.043250717	0.049500003	79.0	869.6040098667145
