Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
76	952.6858	811.37274	2731.5986	3.581982e-09	549.25	438.75897	1440.0	51.0	17.044218	135.88194	52.54887	-1410.1458	770000	-1.1175871e-08	17612.951	-0.02679424	-17534.258	0.0012135498	1.1609542	0.7983	1.0	834.2010474205017
77	1047.1346	841.5211	2549.5784	6.0427863e-09	557.0833	467.63654	1440.0	52.0	34.752613	7.7168107	47.341377	20.555048	780000	-1.4901161e-08	55.173943	0.08935095	-2.5048199	0.0029883436	1.7977691	0.8302	1.0	844.7698514461517
78	960.38513	623.0295	2429.7405	145.89767	511.5	390.92728	1440.0	83.0	9.882827	134.06905	61.253716	-1713.3329	790000	-2.9802322e-08	10307.614	-0.038785737	-8850.34	0.0065935287	1.795541	0.6103	1.0	855.302178144455
79	802.63245	549.3789	2148.3926	1.5560812e-06	434.78262	301.424	1075.0	19.0	26.451538	57.018417	58.290234	-497.3943	800000	5.5879354e-09	2557.8984	-0.020372909	-2426.7368	0.0025509833	2.106657	0.5895	1.0	865.7648079395294
80	867.4182	605.1044	2342.6777	147.94748	509.88235	412.25705	1440.0	141.0	33.48785	11.910761	52.98916	6.246393	810000	2.2351742e-08	97.72391	0.120568536	-12.606122	0.00013396426	0.94812804	0.4681	1.0	876.2564423084259
81	756.96155	600.54034	2130.4272	7.714464e-27	552.6923	370.2443	1297.0	38.0	24.991697	20.080454	49.410625	-132.86276	820000	1.8626451e-08	106.132256	0.0072600637	6797.279	1.8645356e-06	0.74104166	0.38419998	1.0	886.7676384449005
82	676.6349	717.6337	2943.918	27.5243	441.6316	390.83368	1440.0	51.0	40.020714	17.987425	232.13652	17.067833	830000	-2.2351742e-08	909.8899	0.07322499	-774.28784	0.00011272347	0.19636922	0.32819998	1.0	897.3616814613342
83	1047.9276	731.86975	2898.3694	196.57289	588.2353	359.16873	1279.0	146.0	36.71245	11.00336	54.548584	15.186853	840000	5.9604645e-08	132.7377	0.013651755	-43.408318	1.0007759e-06	0.32293952	0.3908	3.0	907.868613243103
84	915.89417	929.7473	2960.03	3.4110222e-26	523.9375	470.51202	1440.0	19.0	30.062798	20.846273	51.860867	-258.4889	850000	-1.8626451e-08	217.97101	-0.0011334701	-120.53444	0.00022169204	0.3490252	0.5669	1.0	918.3980975151062
85	472.04834	308.01443	1020.69226	1.651383e-05	397.7	352.71835	1440.0	31.0	24.601479	14.047319	49.438553	-7.066985	860000	0.0	94.85809	-0.03728859	156.11432	0.00046157392	0.10862679	0.1505	5.0	929.0247700214386
86	584.2154	463.51077	1633.0096	68.02929	741.2222	437.76065	1440.0	44.0	19.413132	9.750017	42.142483	-7.176486	870000	-1.4156103e-07	85.724945	0.0864895	536.9312	6.724957e-09	0.21989617	0.3017	4.0	940.0292296409607
87	745.7441	715.3064	2966.172	1.1466805	476.1905	423.7493	1440.0	1.0	29.846394	12.489032	49.688103	-0.49027216	880000	-1.1175871e-08	115.979645	0.033129305	-9.708984	0.00017995751	0.37769833	0.4694	1.0	951.3274004459381
88	897.3873	386.88098	1350.3492	248.76932	608.9091	254.90906	1109.0	167.0	29.745659	14.977381	53.25587	-69.115326	890000	-5.029142e-08	126.593605	0.019144662	-19.915508	0.000110280904	0.24987154	0.2459	1.0	962.4195511341095
89	819.6552	404.7235	1369.9099	56.997948	645.0769	424.14426	1440.0	19.0	25.67029	10.513568	45.95215	-30.990923	900000	7.4505806e-08	106.174225	-0.068151094	191.69868	0.000111079775	0.08301117	0.2277	3.0	973.010922908783
90	879.86884	772.4127	2770.4854	2.8006332	472.52942	411.72522	1440.0	1.0	34.48016	7.294055	47.57075	19.576635	910000	-4.4703484e-08	95.125275	0.029859219	-8.736061	2.6585358e-06	0.59298396	0.6372	3.0	983.5848858356476
91	747.61847	676.7241	2283.6309	7.7597226e-24	384.6154	357.26077	1396.0	12.0	38.121956	7.503649	51.442936	21.01549	920000	2.2351742e-08	137.90494	0.040377773	-2.4453125	7.424905e-05	0.7174003	0.5051	1.0	994.1641142368317
92	666.3433	323.94373	1474.605	120.47065	418.73685	304.5585	1440.0	78.0	16.410751	53.96201	49.516403	-268.53012	930000	-2.9802322e-08	2204.312	-0.061875373	-2097.717	1.0946162e-06	1.6688492	0.7479	1.0	1004.7259793281555
93	758.2356	461.33157	2066.1365	248.77357	499.0	326.5159	1440.0	111.0	28.212053	3.9826097	47.05623	20.544025	940000	0.0	40.383606	0.12823536	-2.3569698	4.6660354e-08	1.2335806	0.9207	1.0	1015.1805312633514
94	968.34143	717.4524	2812.1301	1.506953e-24	464.0	362.66858	1440.0	14.0	39.40635	7.228969	51.876423	21.2281	950000	-6.519258e-08	85.98561	0.083290905	-1.6196117	3.4900076e-08	0.5612328	0.6593	1.0	1025.7796993255615
95	874.6306	710.99225	2641.1814	112.40698	434.78262	373.70297	1338.0	47.0	39.792217	7.286235	52.67223	21.904572	960000	-3.7252903e-08	104.60741	0.023173947	-7.7748737	2.428606e-08	0.4995773	0.5139	1.0	1036.5372886657715
96	767.63586	467.18268	1998.1265	344.11203	407.94736	268.6135	1085.0	160.0	36.031075	8.216885	50.096077	-34.462994	970000	2.2351742e-08	78.73557	-0.044504788	-7.7491236	2.171251e-06	0.07636674	0.078999996	1.0	1047.0968980789185
97	835.0875	524.54034	1689.6149	168.45131	546.6	431.7193	1440.0	94.0	29.609919	11.657377	43.75466	-6.486286	980000	1.5646219e-07	57.90014	-0.046737663	-5.123459	2.3838265e-08	0.20416933	0.20930001	1.0	1057.525424003601
98	733.05804	522.2648	1976.9283	264.97632	415.6	296.46896	1164.0	139.0	35.989075	9.456229	61.77141	20.954762	990000	-7.4505806e-08	96.2988	0.009935347	-18.801674	0.00014268934	0.39366287	0.5201	3.0	1067.936439037323
99	962.25916	812.434	2775.3562	254.37297	526.3158	444.97867	1440.0	108.0	35.094364	6.9070883	51.20631	21.973057	1000000	0.0	86.42887	0.008891327	-3.379014	3.3638527e-05	0.3310126	0.3684	1.0	1078.466304063797
100	1034.1063	576.86237	2365.9512	3.2895338e-29	595.3571	350.17722	1440.0	19.0	36.822983	5.937055	47.84158	22.48738	1010000	-4.8428774e-08	95.91506	0.010818419	-13.200672	1.32964e-05	0.8377485	0.6953	1.0	1089.0969893932343
101	646.2082	411.84485	1598.7697	0.00019772677	318.03705	230.3655	826.0	19.0	36.649002	6.5228405	47.832897	20.256952	1020000	2.9802322e-08	96.93833	0.03253814	-3.0327682	9.240854e-05	0.48160523	0.51820004	1.0	1099.624703168869
102	920.46027	781.2197	2671.2217	1.2023057e-26	491.77777	440.14108	1440.0	8.0	36.1891	5.667248	47.913937	21.00433	1030000	-8.940697e-08	70.998276	0.053373802	-3.4033794	1.1900518e-07	0.9170003	0.7903	1.0	1110.2805335521698
103	810.8589	755.4257	2697.3994	1.8554378e-07	416.66666	412.20087	1440.0	51.0	37.641827	6.592261	49.419113	21.851397	1040000	4.4703484e-08	107.03289	0.0248135	-2.523407	3.1766413e-06	0.45082396	0.5014	1.0	1120.6269133090973
104	1067.1458	889.6954	2713.0374	141.0637	582.8571	493.69293	1440.0	79.0	35.39255	7.7952313	124.643486	21.77635	1050000	-1.8626451e-09	62.000072	0.038032856	-9.14178	7.287099e-09	0.68959016	0.80780005	1.0	1131.0522439479828
105	1155.5237	846.7677	2655.0164	132.50716	667.4286	529.9592	1440.0	60.0	36.381706	6.2437577	47.581257	22.023956	1060000	-1.17346644e-07	107.28283	0.031288818	-7.0988026	1.3056542e-06	0.9577617	0.64269996	1.0	1141.5300269126892
106	939.2428	765.46173	2900.515	120.1607	475.3158	379.58246	1410.0	56.0	37.350025	6.7889447	48.44469	20.027184	1070000	9.313226e-08	88.60675	0.03319723	-3.3379908	9.356814e-08	0.9489469	0.51549995	1.0	1152.6245007514954
